Id,x,y,size,showlabel,key,label
CPUs,-3727.260498,1968.327148,9.719757,false,CPUs,CPUs
FPGAs,-3660.690674,1811.711792,9.719757,false,FPGAs,FPGAs
Km2,1183.710571,-3878.786377,9.717229,false,Km2,Km2
preference,-1056.499146,2359.46167,9.715157,false,preference,preference
Iterative_reconstruction,2532.432373,742.913269,9.711952,false,Iterative reconstruction,Iterative reconstruction
TPS,2218.219971,353.430939,9.711952,false,TPS,TPS
Dual-energy,2534.896973,770.73114,9.711952,false,Dual-energy,Dual-energy
quality-of-service,-4192.860352,-103.501991,9.710691,false,quality-of-service,quality-of-service
Financial,-1834.483398,1865.486084,9.707789,false,Financial,Financial
Pricing,-1909.052124,1735.652588,9.707789,false,Pricing,Pricing
Profitability,-1830.84021,1823.762329,9.707789,false,Profitability,Profitability
Electrophysiological,2123.439941,1844.755005,9.703434,false,Electrophysiological,Electrophysiological
Confidential,-3453.79541,1177.308594,9.694101,false,Confidential,Confidential
tours,-1866.963745,1142.745483,9.694101,false,tours,tours
ripple,-2244.016602,-1439.753174,9.694101,false,ripple,ripple
Lumbar,2184.204834,968.620239,9.694101,false,Lumbar,Lumbar
Climatology,892.751526,-3889.494873,9.676734,false,Climatology,Climatology
winter,987.595398,-3879.943115,9.676734,false,winter,winter
Died,3330.985352,842.334534,9.656713,false,Died,Died
Relaying,-4230.130859,-211.071915,9.652555,false,Relaying,Relaying
Photometric,71.678383,-795.456848,9.65155,false,Photometric,Photometric
quasars,181.969299,-772.848267,9.65155,false,quasars,quasars
Phosphorylation,3325.592773,-1245.728638,9.650225,false,Phosphorylation,Phosphorylation
Dosimetry,2214.066895,397.243683,9.649389,false,Dosimetry,Dosimetry
keV,2477.378174,649.487488,9.649389,false,keV,keV
H∞,-2319.045166,-705.658142,9.645702,false,H∞,H∞
Intel,-3749.750977,1963.552246,9.629793,false,Intel,Intel
threads,-3762.611084,1984.4104,9.629793,false,threads,threads
processors,-3737.792969,1885.915649,9.629793,false,processors,processors
Transcriptional,3894.707031,-930.265686,9.626065,false,Transcriptional,Transcriptional
DEGs,3886.272705,-664.19751,9.626065,false,DEGs,DEGs
Infiltration,3831.040527,-432.473785,9.626065,false,Infiltration,Infiltration
transcriptome,3850.285156,-912.10199,9.626065,false,transcriptome,transcriptome
biomechanics,1842.055054,1073.793823,9.625497,false,biomechanics,biomechanics
Heated,-639.892639,-1962.488525,9.619246,false,Heated,Heated
nanoparticles,-284.839386,-2016.355469,9.619246,false,nanoparticles,nanoparticles
Ceramics_and_Composites,139.338715,-1464.686768,9.611743,true,Ceramics and Composites,Ceramics and Composites
supplier,-1939.667847,1794.551636,9.611743,false,supplier,supplier
tweets,-1049.255737,2893.112549,9.603827,false,tweets,tweets
Textual,-1059.667236,2930.389404,9.603827,false,Textual,Textual
English,-939.206787,2898.112061,9.603827,false,English,English
Unscented_Kalman_filter,-1085.489502,-280.782837,9.598299,false,Unscented Kalman filter,Unscented Kalman filter
Indoor,-3289.751709,-65.545425,9.598299,false,Indoor,Indoor
INS,-994.093384,-247.275848,9.598299,false,INS,INS
CT,2567.689453,671.266357,9.586599,false,CT,CT
HU,2613.653076,709.817322,9.586599,false,HU,HU
Porosity,471.068359,-2550.462646,9.586599,false,Porosity,Porosity
Geophysical,480.544647,-2663.791748,9.586599,false,Geophysical,Geophysical
reservoirs,532.702271,-2614.446045,9.586599,false,reservoirs,reservoirs
Logging,470.815002,-2574.361816,9.586599,false,Logging,Logging
minerals,548.354431,-2571.839355,9.586599,false,minerals,minerals
30-Day,3344.005371,909.979004,9.581699,false,30-Day,30-Day
multi-objective,-1042.123291,1222.884888,9.579609,false,multi-objective,multi-objective
Conflicting,-1081.248901,1248.966675,9.579609,false,Conflicting,Conflicting
MOO,-1061.948364,1291.525391,9.579609,false,MOO,MOO
bi-objective,-1103.165161,1239.535645,9.579609,false,bi-objective,bi-objective
KEGG,3879.009766,-768.157288,9.57828,false,KEGG,KEGG
Histological,3797.865967,-83.895035,9.57828,false,Histological,Histological
Chemotherapy,3768.967773,-219.289474,9.57828,false,Chemotherapy,Chemotherapy
Undirected,-2519.005371,2630.059326,9.576328,false,Undirected,Undirected
VNS,-1959.042847,1146.564209,9.576328,false,VNS,VNS
Domination,-2575.877686,2719.829102,9.576328,false,Domination,Domination
Exploitation,-1478.795166,949.50885,9.576328,false,Exploitation,Exploitation
Swarm_intelligence,-1572.913086,970.320923,9.576328,false,Swarm intelligence,Swarm intelligence
Inhibition,2839.17041,-1532.917603,9.573175,false,Inhibition,Inhibition
pocket,2856.615967,-1601.116333,9.573175,false,pocket,pocket
mutants,3052.106201,-1471.465576,9.573175,false,mutants,mutants
Functional_connectivity,1939.831299,1947.475952,9.572298,false,Functional connectivity,Functional connectivity
Hippocampal,2007.869019,1911.485718,9.572298,false,Hippocampal,Hippocampal
exclusive,-1810.076416,2725.943604,9.567234,false,exclusive,exclusive
single-phase,-2289.217773,-1354.47998,9.567234,false,single-phase,single-phase
Springer_Nature.A,-1861.39624,2748.5,9.567234,false,Springer Nature.A,Springer Nature.A
Femoral,2091.597656,1021.104004,9.556621,false,Femoral,Femoral
Landsat-8,1123.223999,-3742.496582,9.554676,false,Landsat-8,Landsat-8
Northern,1034.525879,-3883.698486,9.554676,false,Northern,Northern
OCTA,2656.09375,1000.148071,9.551862,false,OCTA,OCTA
plaintexts,-3423.112061,1315.865356,9.544068,false,plaintexts,plaintexts
nanofluids,-640.47699,-1990.009644,9.544068,false,nanofluids,nanofluids
ciphertexts,-3515.23584,1264.604004,9.544068,false,ciphertexts,ciphertexts
protects,-3416.903076,1232.327637,9.544068,false,protects,protects
Angiography,2859.939209,1024.934814,9.544068,false,Angiography,Angiography
Viscous,-739.578857,-1966.873413,9.544068,false,Viscous,Viscous
Parallelism,-3786.755371,1948.325195,9.539358,false,Parallelism,Parallelism
BER,-4089.654541,-249.191422,9.535694,false,BER,BER
Benign,3722.830322,40.690727,9.530364,false,Benign,Benign
Malignant,3729.379395,4.721981,9.530364,false,Malignant,Malignant
Staging,3723.933594,-165.836349,9.530364,false,Staging,Staging
Sentiment_analysis,-1024.775391,2859.364746,9.524448,false,Sentiment analysis,Sentiment analysis
blogs,-1034.880981,2835.388428,9.524448,false,blogs,blogs
linguistics,-953.274719,2839.822754,9.524448,false,linguistics,linguistics
Inventory,-1943.90686,1831.801514,9.515162,false,Inventory,Inventory
investors,-1812.010742,1859.54126,9.515162,false,investors,investors
Managerial,-1881.004395,1877.051514,9.515162,false,Managerial,Managerial
Sentinel-2,1169.006226,-3742.184326,9.513798,false,Sentinel-2,Sentinel-2
Tesla,2145.975342,1422.649902,9.506356,false,Tesla,Tesla
Drug_Discovery,2779.994385,-1611.793579,9.495781,true,Drug Discovery,Drug Discovery
Fine-tuned,957.941345,3439.686279,9.495781,false,Fine-tuned,Fine-tuned
Fine-tuning,938.020691,3449.264404,9.495781,false,Fine-tuning,Fine-tuning
regularizer,-2085.188721,272.868805,9.495781,false,regularizer,regularizer
Methanol,857.344116,-2230.622803,9.495781,false,Methanol,Methanol
5-years,3866.310303,-178.412399,9.482312,false,5-years,5-years
subtypes,3877.149414,-384.203949,9.482312,false,subtypes,subtypes
multi-cell,-4164.140625,-180.702194,9.476965,false,multi-cell,multi-cell
Chl,997.122498,-3731.102539,9.47282,false,Chl,Chl
NDVI,1208.517456,-3806.37207,9.47282,false,NDVI,NDVI
LSB,-3376.46167,1197.418091,9.468558,false,LSB,LSB
In-hospital,3326.680664,943.718445,9.468558,false,In-hospital,In-hospital
Authentication,-3393.813721,1263.42749,9.468558,false,Authentication,Authentication
Wi-Fi,-3323.169922,-35.056931,9.463278,false,Wi-Fi,Wi-Fi
RSS,-3332.858643,-79.283676,9.463278,false,RSS,RSS
fluence,2182.219727,365.178528,9.460331,false,fluence,fluence
Seismic,457.231262,-2668.854492,9.460331,false,Seismic,Seismic
subsurface,441.416992,-2647.911377,9.460331,false,subsurface,subsurface
shale,538.106079,-2591.920898,9.460331,false,shale,shale
Vehicle_routing_problem,-1899.119629,1096.756836,9.457745,false,Vehicle routing problem,Vehicle routing problem
Dominating,-2534.39917,2736.293457,9.457745,false,Dominating,Dominating
Astronomical,192.345245,-753.103699,9.451589,false,Astronomical,Astronomical
COSMIC,143.649414,-722.724304,9.451589,false,COSMIC,COSMIC
Degeneration,2596.602783,985.938904,9.451589,false,Degeneration,Degeneration
Acuity,2569.993164,943.88147,9.451589,false,Acuity,Acuity
brighter,130.761047,-856.520203,9.451589,false,brighter,brighter
genome-wide,3793.0354,-1316.256104,9.449175,false,genome-wide,genome-wide
NVIDIA,-3800.233887,1983.75354,9.448444,false,NVIDIA,NVIDIA
Natural_language_processing,-1008.356384,2944.868652,9.444698,false,Natural language processing,Natural language processing
Depression,2211.983887,1892.75,9.440156,false,Depression,Depression
Clinical_Psychology,2156.426514,1931.425293,9.440156,true,Clinical Psychology,Clinical Psychology
Biological_Psychiatry,2083.547607,1947.409912,9.440156,true,Biological Psychiatry,Biological Psychiatry
Anxiety,2203.770264,1931.167847,9.440156,false,Anxiety,Anxiety
HCs,2017.502441,1938.137695,9.440156,false,HCs,HCs
Self-reported,2430.086426,1702.796997,9.440156,false,Self-reported,Self-reported
DC-DC,-2227.986572,-1338.570435,9.439426,false,DC-DC,DC-DC
gene,3902.681885,-879.366943,9.434124,false,gene,gene
invasions,3806.428223,-262.922974,9.434124,false,invasions,invasions
Nomogram,3827.892334,-277.374939,9.434124,false,Nomogram,Nomogram
Eukaryotic,3694.10376,-1209.64624,9.434124,false,Eukaryotic,Eukaryotic
Ground-based,830.045471,-3775.69043,9.431746,false,Ground-based,Ground-based
Response_surface_methodology,488.332214,-1948.580078,9.418032,false,Response surface methodology,Response surface methodology
fronts,-1051.163696,1261.031616,9.418032,false,fronts,fronts
flights,-607.507812,-1800.864258,9.418032,false,flights,flights
OFDMA,-4237.537109,-169.160522,9.418032,false,OFDMA,OFDMA
limbs,1757.315063,1130.633545,9.418032,false,limbs,limbs
wild-type,3285.094727,-1328.408936,9.418032,false,wild-type,wild-type
Amino,3027.649414,-1490.482666,9.418032,false,Amino,Amino
Silico,2867.412354,-1530.382202,9.418032,false,Silico,Silico
Rehabilitation,1797.404053,1119.677246,9.418032,true,Rehabilitation,Rehabilitation
archive,-971.634155,1226.874268,9.418032,false,archive,archive
Reinforced,164.939835,-1502.565918,9.418032,false,Reinforced,Reinforced
Medial,1973.216431,1200.275635,9.418032,false,Medial,Medial
Preprocessing,2158.035156,-3812.958008,9.418032,false,Preprocessing,Preprocessing
preprocess,2176.885742,-3803.488525,9.418032,false,preprocess,preprocess
low-dose,2561.589355,716.717957,9.396841,false,low-dose,low-dose
Landsat,1184.090942,-3809.33252,9.39057,false,Landsat,Landsat
Coastal,1025.396851,-3791.978271,9.39057,false,Coastal,Coastal
Reanalysis,931.543396,-3936.895508,9.39057,false,Reanalysis,Reanalysis
reflectance,1039.442139,-3660.614502,9.39057,false,reflectance,reflectance
Transcription,3880.859375,-953.417419,9.385798,false,Transcription,Transcription
polymerase,3704.82959,-1004.672791,9.385798,false,polymerase,polymerase
radiomics,3693.922119,-100.451614,9.385798,false,radiomics,radiomics
lymphocytes,3766.138428,-406.705841,9.385798,false,lymphocytes,lymphocytes
putative,3820.737793,-1042.474854,9.385798,false,putative,putative
Total_variation,-2067.554443,296.112854,9.379023,false,Total variation,Total variation
SVPWM,-2337.085693,-1432.899048,9.375159,false,SVPWM,SVPWM
DWI,2396.9021,1286.090576,9.373696,false,DWI,DWI
Twitter,-1063.884033,2835.650635,9.364571,false,Twitter,Twitter
Political,-1075.449829,2719.457764,9.364571,false,Political,Political
SUs,-4069.610596,-51.375572,9.358891,false,SUs,SUs
transceiver,-4205.671387,-236.758682,9.358891,false,transceiver,transceiver
Low-complexity,-4147.282715,-221.965836,9.358891,false,Low-complexity,Low-complexity
Power_control,-4162.713379,-86.426598,9.358891,false,Power control,Power control
GPUs,-3750.947998,2003.508545,9.357039,false,GPUs,GPUs
multi-core,-3827.372559,1933.736694,9.357039,false,multi-core,multi-core
OpenMP,-3765.825684,2019.968872,9.357039,false,OpenMP,OpenMP
ASIC,-3623.554688,1715.272339,9.357039,false,ASIC,ASIC
preoperative,3323.4646,460.689056,9.354658,false,preoperative,preoperative
Spectroscopic,186.769302,-836.259766,9.350718,false,Spectroscopic,Spectroscopic
binaries,198.062576,-816.340759,9.350718,false,binaries,binaries
metasurface,-318.751892,-2317.638916,9.350718,false,metasurface,metasurface
Edema,2636.365967,1041.116089,9.350718,false,Edema,Edema
Arid,1078.567627,-3929.756836,9.349293,false,Arid,Arid
Landsat_8,1126.324463,-3787.987061,9.349293,false,Landsat 8,Landsat 8
radiance,913.830627,-3692.690186,9.349293,false,radiance,radiance
surgeons,2419.487305,987.335083,9.348309,false,surgeons,surgeons
ligaments,1982.239746,1081.19165,9.348309,false,ligaments,ligaments
Arthroplasty,2163.366211,1029.083252,9.348309,false,Arthroplasty,Arthroplasty
anticancer,2792.096436,-1592.265015,9.339922,false,anticancer,anticancer
Tabu,-1944.989258,1165.562622,9.338324,false,Tabu,Tabu
Optima,-1485.197388,975.37561,9.338324,false,Optima,Optima
Branch-and-cut,-1975.917603,1091.129517,9.338324,false,Branch-and-cut,Branch-and-cut
Enrichment,3903.22998,-779.857178,9.337334,false,Enrichment,Enrichment
Abdominal,2898.25708,796.384155,9.333113,false,Abdominal,Abdominal
Location-based,-3317.243652,932.650452,9.327171,false,Location-based,Location-based
KF,-1032.688599,-244.915909,9.327171,false,KF,KF
magnetometer,-997.530518,-221.578354,9.327171,false,magnetometer,magnetometer
constitutive,224.314072,-1398.137085,9.320337,false,constitutive,constitutive
sales,-1905.174316,1878.27063,9.320337,false,sales,sales
Deteriorating,-1983.125366,1801.759888,9.320337,false,Deteriorating,Deteriorating
GLCM,302.289917,1909.567749,9.320337,false,GLCM,GLCM
contracts,-1957.558838,1775.335327,9.320337,false,contracts,contracts
AES,-3515.547852,1314.53064,9.316519,false,AES,AES
Information_security,-3402.802979,1284.912231,9.316519,false,Information security,Information security
XOR,-3455.656982,1335.813232,9.316519,false,XOR,XOR
Hospitalized,3409.055176,865.088013,9.316519,false,Hospitalized,Hospitalized
Governing,-692.230713,-1968.513794,9.316519,false,Governing,Governing
inlet,-578.503113,-1932.428955,9.316519,false,inlet,inlet
converter,-2204.293701,-1390.710449,9.310644,false,converter,converter
rectifier,-2288.143066,-1377.871948,9.310644,false,rectifier,rectifier
Sequencing,3729.399902,-1318.953491,9.308575,false,Sequencing,Sequencing
Phytoplankton,1031.125854,-3766.239014,9.307913,false,Phytoplankton,Phytoplankton
Semi-arid,1104.134033,-3916.306152,9.307913,false,Semi-arid,Semi-arid
continuous-time,-2342.127197,-674.731079,9.303038,false,continuous-time,continuous-time
boundedness,-2278.939453,-707.937256,9.303038,false,boundedness,boundedness
D2D,-4222.527344,-73.191498,9.29954,false,D2D,D2D
mmWave,-4252.589844,-297.553375,9.29954,false,mmWave,mmWave
neoplasms,3776.554199,-97.46611,9.288727,false,neoplasms,neoplasms
TF-IDF,-1021.615784,2902.054688,9.284058,false,TF-IDF,TF-IDF
Walking,1732.180664,1073.00415,9.278292,false,Walking,Walking
Precipitation,971.098083,-3969.494873,9.266428,false,Precipitation,Precipitation
Xilinx,-3637.289062,1735.752197,9.265129,false,Xilinx,Xilinx
Protein-ligand,2739.249756,-1600.679565,9.261443,false,Protein-ligand,Protein-ligand
allele,3702.856689,-1399.573975,9.261443,false,allele,allele
Convex,-2286.692139,175.568329,9.261443,false,Convex,Convex
NOx,776.171021,-2407.890625,9.261443,false,NOx,NOx
U-Net,1248.520996,2863.885742,9.261443,false,U-Net,U-Net
Multi-objective_optimisation,-1195.774658,1261.646362,9.254887,false,Multi-objective optimisation,Multi-objective optimisation
Fundus,2642.245117,1018.767151,9.249231,false,Fundus,Fundus
Retinopathy,2659.52002,1032.799072,9.249231,false,Retinopathy,Retinopathy
Steganography,-3410.222168,1191.334229,9.239974,false,Steganography,Steganography
Secured,-3453.548584,1244.057007,9.239974,false,Secured,Secured
aerodynamics,-719.541931,-1820.984375,9.239974,false,aerodynamics,aerodynamics
Admitted,3377.721191,892.322083,9.239974,false,Admitted,Admitted
Conserved,3660.371338,-1177.51709,9.239974,false,Conserved,Conserved
tumours,3742.07373,-133.47522,9.239974,false,tumours,tumours
Ocean,965.700195,-3765.919189,9.224839,false,Ocean,Ocean
RSM,505.130463,-1972.938965,9.222063,false,RSM,RSM
_Econometrics_and_Finance_,-1767.822876,1853.491577,9.222063,false,Econometrics and Finance,Econometrics and Finance
CASH,-1853.051147,1912.460327,9.222063,false,CASH,CASH
Aluminum,223.213486,-1539.427734,9.222063,false,Aluminum,Aluminum
bipartite,-2519.704834,2657.388916,9.218039,false,bipartite,bipartite
trips,-1880.740479,768.892761,9.218039,false,trips,trips
Coloring,-2555.845215,2651.843262,9.218039,false,Coloring,Coloring
clique,-2489.842529,2691.386719,9.218039,false,clique,clique
fleets,-1912.5354,1042.371094,9.218039,false,fleets,fleets
Approximation_algorithms,-2517.9729,2606.372314,9.218039,false,Approximation algorithms,Approximation algorithms
Electromyography,1736.166626,1117.674683,9.207974,false,Electromyography,Electromyography
radiographs,2127.955566,949.442627,9.207974,false,radiographs,radiographs
Gantry,2224.961914,427.172241,9.20491,false,Gantry,Gantry
Word2Vec,-1010.875977,2921.981934,9.203148,false,Word2Vec,Word2Vec
Disambiguation,-962.81604,2998.323242,9.203148,false,Disambiguation,Disambiguation
Ventricular,3219.945801,1419.050293,9.201567,false,Ventricular,Ventricular
NSCLC,3735.807861,-244.827835,9.191076,false,NSCLC,NSCLC
